1968	mens-100-metres	Gold	USA	Jim Hines	jim-hines-1	http://www.sports-reference.com/olympics/athletes/hi/jim-hines-1.html
1968	mens-100-metres	Silver	JAM	Lennox Miller	lennox-miller-1	http://www.sports-reference.com/olympics/athletes/mi/lennox-miller-1.html
1968	mens-100-metres	Bronze	USA	Charlie Greene	charlie-greene-1	http://www.sports-reference.com/olympics/athletes/gr/charlie-greene-1.html
1964	mens-100-metres	Gold	USA	Bob Hayes	bob-hayes-1	http://www.sports-reference.com/olympics/athletes/ha/bob-hayes-1.html
1964	mens-100-metres	Silver	CUB	Enrique Figuerola	enrique-figuerola-1	http://www.sports-reference.com/olympics/athletes/fi/enrique-figuerola-1.html
1964	mens-100-metres	Bronze	CAN	Harry Jerome	harry-jerome-1	http://www.sports-reference.com/olympics/athletes/je/harry-jerome-1.html
1960	mens-100-metres	Gold	GER	Armin Hary	armin-hary-1	http://www.sports-reference.com/olympics/athletes/ha/armin-hary-1.html
1960	mens-100-metres	Silver	USA	Dave Sime	dave-sime-1	http://www.sports-reference.com/olympics/athletes/si/dave-sime-1.html
1960	mens-100-metres	Bronze	GBR	Peter Radford	peter-radford-1	http://www.sports-reference.com/olympics/athletes/ra/peter-radford-1.html
1956	mens-100-metres	Gold	USA	Bobby Joe Morrow	bobby-joe-morrow-1	http://www.sports-reference.com/olympics/athletes/mo/bobby-joe-morrow-1.html
1956	mens-100-metres	Silver	USA	Thane Baker	thane-baker-1	http://www.sports-reference.com/olympics/athletes/ba/thane-baker-1.html
1956	mens-100-metres	Bronze	AUS	Hec Hogan	hec-hogan-1	http://www.sports-reference.com/olympics/athletes/ho/hec-hogan-1.html
1952	mens-100-metres	Gold	USA	Lindy Remigino	lindy-remigino-1	http://www.sports-reference.com/olympics/athletes/re/lindy-remigino-1.html
1952	mens-100-metres	Silver	JAM	Herb McKenley	herb-mckenley-1	http://www.sports-reference.com/olympics/athletes/mc/herb-mckenley-1.html
